LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;167;0;0,00;1;;Not Available;;U;MINIFIG;47394pb157;;Y;0;;EUR;Duplo;;;MINIFIG;;;;;;;;;;;;;;;;;;;;;;;Joseph 10508-1;A;1;
;;167;0;0,00;1;;Not Available;;U;MINIFIG;47394pb166;;Y;0;;EUR;Duplo;;;MINIFIG;;;;;;;;;;;;;;;;;;;;;;;Joseph 10508-1;A;1;
;;167;34;0,5703;2;;id47423color34.jpg;;U;PART;47423;;Y;23,66;;EUR;Duplo;;;PART;;Lime;C4E000;Solid;;;;;;;;;;;;;;PART;Duplo Container Box 4 x 4 with Studs on Corners;4.00;4.00;1.50;Joseph 10508-1;A;1;
;;167;4;0,6737;1;;id47423color4.jpg;;U;PART;47423;;Y;23,66;;EUR;Duplo;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo Container Box 4 x 4 with Studs on Corners;4.00;4.00;1.50;Joseph 10508-1;A;1;
;;585;95;0,6512;1;;id47509color95.jpg;;U;PART;47509;;Y;6,00;;EUR;Duplo, Figure Wear & Utensil;;;PART;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Duplo Utensil Wrench;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;441;5;18,9167;1;;id5135c01color5.jpg;;U;PART;5135c01;;Y;218,00;;EUR;Duplo, Train;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Train Passenger Locomotive Base with Black Battery Compartment, Light Bluish Gray Wheels;4.00;8.00;5.00;Joseph 10508-1;A;1;
;;441;4;4,3541;1;;id51554pb02color4.jpg;;U;PART;51554pb02;;Y;16,84;;EUR;Duplo, Train;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo, Train Locomotive Front with Silver Headlight, 10508 and V Stripes Pattern;5.00;2.00;2.00;Joseph 10508-1;A;1;
;;441;3;1,8735;1;;id51557color3.jpg;;U;PART;51557;;Y;34,27;;EUR;Duplo, Train;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo, Train Tipper 2 x 4 with Curved Sides (Skip);0.00;0.00;0.00;Joseph 10508-1;A;1;
;;441;7;1,4461;1;;id51558color7.jpg;;U;PART;51558;;Y;30,73;;EUR;Duplo, Train;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Train Tipper Holder 4 x 8 (Skip Holder);4.00;8.00;3.00;Joseph 10508-1;A;1;
;;417;5;1,2030;2;;id51704color5.jpg;;U;PART;51704;;Y;32,00;;EUR;Duplo, Brick;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 10 x 2 Arch;2.00;10.00;2.00;Joseph 10508-1;A;1;
