ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
2412a;4;Dark Gray;Casier Moyen Gris;D;1
2412a;64;Dark Bluish Gray;Casier Moyen Gris;D;1
2412a;43;Light Bluish Gray;Casier Moyen Gris;D;1
2412a;12;Light Gray;Casier Moyen Gris;D;1
3068a;32;Light Gray;Casier Moyen Gris;D;1
3068b;4;Dark Bluish Gray;Casier Moyen Gris;D;1
3069b;21;Light Bluish Gray;Casier Moyen Gris;D;1
3069b;12;Light Gray;Casier Moyen Gris;D;1
32803;3;Light Bluish Gray;Casier Moyen Gris;D;2
4216;65;White;Casier Moyen Gris;D;2
93606;3;Black;Casier Moyen Gris;D;2
93606;4;Dark Blue;Casier Moyen Gris;D;2
4218;14;Trans-Clear;Casier Moyen Gris;D;3
4218;10;Trans-Black;Casier Moyen Gris;D;3
4218;51;Trans-Light Blue;Casier Moyen Gris;D;3
4219;10;White;Casier Moyen Gris;D;3
4219;1;Light Gray;Casier Moyen Gris;D;3
11455;2;Black;Casier Moyen Gris;D;4
32069;3;Black;Casier Moyen Gris;D;4
32072;3;Black;Casier Moyen Gris;D;4
32187;4;Light Bluish Gray;Casier Moyen Gris;D;4
33299;12;Black;Casier Moyen Gris;D;4
33299;11;Light Bluish Gray;Casier Moyen Gris;D;4
4261;5;Light Gray;Casier Moyen Gris;D;4
47972;1;Dark Bluish Gray;Casier Moyen Gris;D;4
47973;2;Red;Casier Moyen Gris;D;4
47973;1;Dark Bluish Gray;Casier Moyen Gris;D;4
47994;4;Green;Casier Moyen Gris;D;4
6571;2;Black;Casier Moyen Gris;D;4
85940;11;Black;Casier Moyen Gris;D;4
85943;8;Dark Bluish Gray;Casier Moyen Gris;D;4
98577;2;Dark Bluish Gray;Casier Moyen Gris;D;4
30663;4;Black;Casier Moyen Gris;D;5
30663;4;Light Bluish Gray;Casier Moyen Gris;D;5
3787;1;Yellow;Casier Moyen Gris;D;5
3787;3;Red;Casier Moyen Gris;D;5
3787;1;Blue;Casier Moyen Gris;D;5
3787;6;Light Gray;Casier Moyen Gris;D;5
41854;1;White;Casier Moyen Gris;D;5
41854;1;Black;Casier Moyen Gris;D;5
41854;1;Orange;Casier Moyen Gris;D;5
41854;1;Dark Red;Casier Moyen Gris;D;5
41854;1;Dark Bluish Gray;Casier Moyen Gris;D;5
41854;1;Dark Purple;Casier Moyen Gris;D;5
41862;2;Black;Casier Moyen Gris;D;5
41862;1;Light Bluish Gray;Casier Moyen Gris;D;5
41862;1;Reddish Brown;Casier Moyen Gris;D;5
44674;6;White;Casier Moyen Gris;D;5
44674;4;Black;Casier Moyen Gris;D;5
44674pb04;1;White;Casier Moyen Gris;D;5
44674pb08;1;Black;Casier Moyen Gris;D;5
50947pb01;2;Yellow;Casier Moyen Gris;D;5
50947pb02;2;Yellow;Casier Moyen Gris;D;5
2476;1;White;Casier Moyen Gris;D;6
2476;1;Black;Casier Moyen Gris;D;6
2476;1;Blue;Casier Moyen Gris;D;6
2476;1;Light Bluish Gray;Casier Moyen Gris;D;6
2476;1;Light Gray;Casier Moyen Gris;D;6
30390;3;Light Bluish Gray;Casier Moyen Gris;D;6
30390;1;Light Gray;Casier Moyen Gris;D;6
30592;5;Dark Bluish Gray;Casier Moyen Gris;D;6
30592;4;Light Bluish Gray;Casier Moyen Gris;D;6
4729;3;Red;Casier Moyen Gris;D;6
47456;1;White;Casier Moyen Gris;D;6
47456;1;Black;Casier Moyen Gris;D;6
47456;2;Medium Azure;Casier Moyen Gris;D;6
47456;2;Green;Casier Moyen Gris;D;6
47456;2;Pearl Dark Gray;Casier Moyen Gris;D;6
47458;2;Black;Casier Moyen Gris;D;6
47458;1;Pearl Gold;Casier Moyen Gris;D;6
47458;3;Red;Casier Moyen Gris;D;6
50949;1;Yellow;Casier Moyen Gris;D;6
93273;2;White;Casier Moyen Gris;D;6
93273;1;Yellow;Casier Moyen Gris;D;6
15070;3;White;Casier Moyen Gris;E;1
15070;2;Light Bluish Gray;Casier Moyen Gris;E;1
2412a;198;Black;Casier Moyen Gris;E;1
49668;2;White;Casier Moyen Gris;E;1
49668;8;Black;Casier Moyen Gris;E;1
49668;7;Lime;Casier Moyen Gris;E;1
49668;4;Red;Casier Moyen Gris;E;1
49668;3;Pearl Light Gray;Casier Moyen Gris;E;1
49668;2;Pearl Dark Gray;Casier Moyen Gris;E;1
49668;7;Dark Green;Casier Moyen Gris;E;1
3069b;210;Black;Casier Moyen Gris;E;2
92946;2;White;Casier Moyen Gris;E;2
92946;4;Black;Casier Moyen Gris;E;2
92946;4;Bright Light Orange;Casier Moyen Gris;E;2
92946;2;Tan;Casier Moyen Gris;E;2
92946;2;Red;Casier Moyen Gris;E;2
92946;2;Blue;Casier Moyen Gris;E;2
92946;4;Dark Bluish Gray;Casier Moyen Gris;E;2
2431;171;Black;Casier Moyen Gris;E;3
3068a;117;Yellow;Casier Moyen Gris;E;4
6636;33;Black;Casier Moyen Gris;E;4
3068a;61;Black;Casier Moyen Gris;E;5
4162;2;Dark Gray;Casier Moyen Gris;E;5
4162;17;Dark Bluish Gray;Casier Moyen Gris;E;5
4162;20;Light Bluish Gray;Casier Moyen Gris;E;5
4162;10;Light Gray;Casier Moyen Gris;E;5
2431;4;Dark Gray;Casier Moyen Gris;E;6
2431;18;Dark Bluish Gray;Casier Moyen Gris;E;6
2431;20;Light Bluish Gray;Casier Moyen Gris;E;6
2431;15;Light Gray;Casier Moyen Gris;E;6
6636;13;Dark Bluish Gray;Casier Moyen Gris;E;6
6636;17;Light Bluish Gray;Casier Moyen Gris;E;6
6636;2;Light Gray;Casier Moyen Gris;E;6
2412a;213;Red;Casier Moyen Gris;F;1
4865;60;Black;Casier Moyen Gris;F;1
3069b;200;Red;Casier Moyen Gris;F;2
4865;26;Yellow;Casier Moyen Gris;F;2
2431;119;Red;Casier Moyen Gris;F;3
4162;8;Black;Casier Moyen Gris;F;4
4162;44;Red;Casier Moyen Gris;F;4
6636;19;Red;Casier Moyen Gris;F;4
3068a;157;Red;Casier Moyen Gris;F;5
3070b;40;Trans-Dark Blue;Casier Moyen Gris;F;5
3070b;47;Trans-Red;Casier Moyen Gris;F;5
3070b;11;Trans-Yellow;Casier Moyen Gris;F;5
3070b;17;Trans-Green;Casier Moyen Gris;F;5
3068a;52;Green;Casier Moyen Gris;F;6
4865;79;Red;Casier Moyen Gris;F;6
2412b;133;White;Casier Moyen Gris;G;1
2412b;6;Tan;Casier Moyen Gris;G;1
2412b;3;Chrome Silver;Casier Moyen Gris;G;1
2412b;1;Purple;Casier Moyen Gris;G;1
2412b;30;Yellow;Casier Moyen Gris;G;1
2412b;4;Dark Turquoise;Casier Moyen Gris;G;1
2412b;7;Orange;Casier Moyen Gris;G;1
2412b;2;Sand Blue;Casier Moyen Gris;G;1
2412b;1;Sand Red;Casier Moyen Gris;G;1
2412b;9;Green;Casier Moyen Gris;G;1
2412b;7;Metallic Silver;Casier Moyen Gris;G;1
2412b;1;Dark Orange;Casier Moyen Gris;G;1
2412b;13;Blue;Casier Moyen Gris;G;1
2412b;9;Brown;Casier Moyen Gris;G;1
2412b;6;Flat Dark Gold;Casier Moyen Gris;G;1
2412b;1;Reddish Brown;Casier Moyen Gris;G;1
2412b;4;Dark Purple;Casier Moyen Gris;G;1
3069a;132;White;Casier Moyen Gris;G;2
3069b;100;Yellow;Casier Moyen Gris;G;2
3069b;77;Blue;Casier Moyen Gris;G;2
2431;107;White;Casier Moyen Gris;G;3
2431;53;Yellow;Casier Moyen Gris;G;3
2431;35;Blue;Casier Moyen Gris;G;3
4162;8;White;Casier Moyen Gris;G;4
4162;14;Yellow;Casier Moyen Gris;G;4
6636;28;White;Casier Moyen Gris;G;4
6636;27;Yellow;Casier Moyen Gris;G;4
6636;5;Blue;Casier Moyen Gris;G;4
3068a;146;White;Casier Moyen Gris;G;5
3068a;48;Blue;Casier Moyen Gris;G;5
4865;150;White;Casier Moyen Gris;G;6
4865;17;Blue;Casier Moyen Gris;G;6
