ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
60602;1;Trans-Clear;Casier Moyen Bleue;G;4
61345;7;White;Casier Moyen Bleue;G;4
6156;4;White;Casier Moyen Bleue;G;4
90195;3;Light Bluish Gray;Casier Moyen Bleue;G;4
2494;10;Trans-Clear;Casier Moyen Bleue;H;1
2494;6;Trans-Black;Casier Moyen Bleue;H;1
2494;1;Trans-Light Blue;Casier Moyen Bleue;H;1
2494pb01;7;Trans-Clear;Casier Moyen Bleue;H;1
2494pb03;3;Trans-Light Blue;Casier Moyen Bleue;H;1
2494pb05;2;Trans-Clear;Casier Moyen Bleue;H;1
4347;1;Black;Casier Moyen Bleue;H;1
4347;2;Yellow;Casier Moyen Bleue;H;1
4347;1;Red;Casier Moyen Bleue;H;1
4347pb01;1;Red;Casier Moyen Bleue;H;1
4347pb02;2;Red;Casier Moyen Bleue;H;1
4347pb07;4;Red;Casier Moyen Bleue;H;1
4347pb08;1;Red;Casier Moyen Bleue;H;1
2493;13;White;Casier Moyen Bleue;H;2
2493;5;Black;Casier Moyen Bleue;H;2
2493;4;Red;Casier Moyen Bleue;H;2
2493;1;Blue;Casier Moyen Bleue;H;2
57895;4;Trans-Clear;Casier Moyen Bleue;H;3
57895;2;Trans-Black;Casier Moyen Bleue;H;3
57895;6;Trans-Light Blue;Casier Moyen Bleue;H;3
57895pb005;1;Trans-Clear;Casier Moyen Bleue;H;3
57895pb006;11;Trans-Light Blue;Casier Moyen Bleue;H;3
57895pb008;1;Trans-Clear;Casier Moyen Bleue;H;3
57895pb009;1;Trans-Clear;Casier Moyen Bleue;H;3
57895pb014;1;Trans-Light Blue;Casier Moyen Bleue;H;3
60616;2;Trans-Clear;Casier Moyen Bleue;H;3
60616;1;Trans-Black;Casier Moyen Bleue;H;3
60616;1;Trans-Light Blue;Casier Moyen Bleue;H;3
60616pb001;2;Trans-Light Blue;Casier Moyen Bleue;H;3
60623;1;White;Casier Moyen Bleue;H;3
60623;1;Yellow;Casier Moyen Bleue;H;3
60797c01;1;Dark Bluish Gray;Casier Moyen Bleue;H;3
x39c03;5;Black;Casier Moyen Bleue;H;3
30179;4;Black;Casier Moyen Bleue;H;4
6160c03;4;White;Casier Moyen Bleue;H;4
6160c03pb06;1;Red;Casier Moyen Bleue;H;4
6160c04;1;Black;Casier Moyen Bleue;H;4
50745;21;White;Casier Moyen Bleue;I;1
50745;4;Yellow;Casier Moyen Bleue;I;1
50745;2;Orange;Casier Moyen Bleue;I;1
50745;1;Red;Casier Moyen Bleue;I;1
50745;4;Blue;Casier Moyen Bleue;I;1
50745;70;Dark Bluish Gray;Casier Moyen Bleue;I;1
x77ac100;1;Black;Casier Moyen Bleue;I;1
x77ac30;1;Black;Casier Moyen Bleue;I;1
x77ac50;2;Black;Casier Moyen Bleue;I;1
x77cc250;1;Black;Casier Moyen Bleue;I;1
