LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;749;11;0,07;2;1;;;U;P;90609;;Y;2;;EUR;Hero Factory;;Black;Part;Hero Factory Arm / Leg with Ball Joint on Axle and Ball Socket;casier bleue clair;B;3;2;5,5;1
;05/01/2022;749;5;0,09;1;1;;;U;P;90617;;Y;2,3;;EUR;Hero Factory;;Red;Part;Hero Factory Arm / Leg with Ball Joint and Ball Socket;casier bleue clair;B;3;0;0;0
;05/01/2022;749;85;0,05;4;1;;;U;P;90617;;Y;2,3;;EUR;Hero Factory;;Dark Bluish Gray;Part;Hero Factory Arm / Leg with Ball Joint and Ball Socket;casier bleue clair;B;3;0;0;0
;05/01/2022;133;11;0,24;1;1;;;U;P;90634;;Y;2,9;;EUR;Technic, Connector;;Black;Part;Technic, Pin Connector Perpendicular 3L with 2 Pins, 2 Ball Joint on Axle;casier bleue clair;B;3;3;5,5;3,5
;05/01/2022;22;11;0,06;2;1;;;U;P;57906;;Y;3;;EUR;Hinge;;Black;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends;casier bleue clair;B;4;3;12;1
;05/01/2022;22;95;0,14;1;1;;;U;P;57906;;Y;3;;EUR;Hinge;;Flat Silver;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends;casier bleue clair;B;4;3;12;1
;05/01/2022;83;95;0,11;3;1;;;U;P;57906pb011L;;Y;3;;EUR;Hinge, Decorated;;Flat Silver;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends with Ice and Asian Characters Pattern Model Left Side (Sticker) - Set 70748;casier bleue clair;B;4;3;12;1
;05/01/2022;83;95;0,1;3;1;;;U;P;57906pb011R;;Y;3;;EUR;Hinge, Decorated;;Flat Silver;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends with Ice and Asian Characters Pattern Model Right Side (Sticker) - Set 70748;casier bleue clair;B;4;3;12;1
;05/01/2022;83;63;0,08;1;1;;;U;P;57906pb015;;Y;3;;EUR;Hinge, Decorated;;Dark Blue;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends with Lightning Pattern Type 2 (Sticker) - Set 70602;casier bleue clair;B;4;3;12;1
;05/01/2022;83;11;0,17;1;1;;;U;P;57906pb019;;Y;3;;EUR;Hinge, Decorated;;Black;Part;Hinge Plate 3 x 12 with Angled Side Extensions and Tapered Ends with Silver and Yellow Circuit Pattern (Sticker) - Set 8117;casier bleue clair;B;4;3;12;1
