LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;131;85;0,08;7;1;;;U;P;52036;;Y;5,75;;EUR;Vehicle, Base;;Dark Bluish Gray;Part;Vehicle, Base 4 x 12 x 3/4 with 4 x 2 Recessed Center with Smooth Underside;indigo;A;2;4;12;0,75
;05/01/2022;105;85;0,64;5;1;;;U;P;57893;;Y;6,33;;EUR;Support;;Dark Bluish Gray;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 2 - Open Side Top, 1 Post & 1 Panel;indigo;A;2;2;2;10
;05/01/2022;105;3;0,75;4;1;;;U;P;58827;;Y;5,29;;EUR;Support;;Yellow;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections;indigo;A;2;2;2;10
;05/01/2022;105;11;0,92;3;1;;;U;P;58827;;Y;5,29;;EUR;Support;;Black;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections;indigo;A;2;2;2;10
;05/01/2022;105;85;1,23;1;1;;;U;P;58827;;Y;5,29;;EUR;Support;;Dark Bluish Gray;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - 3 Posts, 2 Sections;indigo;A;2;2;2;10
;05/01/2022;105;5;0,74;1;1;;;U;P;64448;;Y;4,8;;EUR;Support;;Red;Part;Support 1 x 6 x 5 Girder Rectangular;indigo;A;2;1;6;5
;05/01/2022;27;85;0,06;1;1;;;U;P;92099;;Y;3,1;;EUR;Plate, Modified;;Dark Bluish Gray;Part;Plate, Modified 4 x 6 with Trap Door Hinge (Long Pins);indigo;A;2;0;0;0
;05/01/2022;105;11;0,51;2;1;;;U;P;95347;;Y;5,72;;EUR;Support;;Black;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 4 - 3 Posts, 3 Sections;indigo;A;2;2;2;10
;05/01/2022;105;11;0,22;1;1;;;U;P;30646b;;Y;9,2;;EUR;Support;;Black;Part;Support 2 x 2 x 8 with Grooves and Top Peg, Smooth on All Sides;indigo;A;2;2;2;8
;05/01/2022;779;1;1,26;2;1;;;U;P;3961px2;;Y;4,57;;EUR;Dish, Decorated;;White;Part;Dish 8 x 8 Inverted (Radar) with Wheel of Fortune Pattern;indigo;A;2;8;8;1
;05/01/2022;131;1;0,17;1;1;;;U;P;4212b;;Y;5,4;;EUR;Vehicle, Base;;White;Part;Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole;indigo;A;2;4;10;0,67
;05/01/2022;131;3;0,17;1;1;;;U;P;4212b;;Y;5,4;;EUR;Vehicle, Base;;Yellow;Part;Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole;indigo;A;2;4;10;0,67
