LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;8;85;3,17;1;1;;;U;P;47974;;Y;6,8;;EUR;Brick, Round;;Dark Bluish Gray;Part;Brick, Round Corner 4 x 8 Full Brick Double;black box;A;1;4;8;1
;05/01/2022;7;69;1,3;1;1;;;U;P;52040;;Y;29,6;;EUR;Brick, Modified;;Dark Tan;Part;Brick, Modified 12 x 12 with 3 Pin Holes on each Side and Axle Holes in Corners;black box;A;1;12;12;1
;05/01/2022;7;86;1,96;1;1;;;U;P;52040;;Y;29,6;;EUR;Brick, Modified;;Light Bluish Gray;Part;Brick, Modified 12 x 12 with 3 Pin Holes on each Side and Axle Holes in Corners;black box;A;1;12;12;1
;05/01/2022;128;85;0,55;60;1;;;U;P;53400;;Y;14,5;;EUR;Train, Track;;Dark Bluish Gray;Part;Train, Track Plastic (RC Trains) Curve;black box;A;1;0;0;0
;05/01/2022;128;85;1,88;20;1;;;U;P;53401;;Y;14,58;;EUR;Train, Track;;Dark Bluish Gray;Part;Train, Track Plastic (RC Trains) Straight;black box;A;1;16;8;1
;05/01/2022;128;85;5,73;2;1;;;U;P;53404;;Y;57,6;;EUR;Train, Track;;Dark Bluish Gray;Part;Train, Track Plastic (RC Trains) Switch Point Right;black box;A;1;0;0;0
;05/01/2022;128;85;4,92;2;1;;;U;P;53407;;Y;57,6;;EUR;Train, Track;;Dark Bluish Gray;Part;Train, Track Plastic (RC Trains) Switch Point Left;black box;A;1;0;0;0
;05/01/2022;31;12;0,19;1;1;;;U;P;58181;;Y;2,66;;EUR;Slope;;Trans-Clear;Part;Slope 33 3 x 6 without Inner Walls;black box;A;1;3;6;1
;05/01/2022;31;15;0,16;2;1;;;U;P;58181;;Y;2,66;;EUR;Slope;;Trans-Light Blue;Part;Slope 33 3 x 6 without Inner Walls;black box;A;1;3;6;1
;05/01/2022;26;85;0,33;2;1;;;U;P;60479;;Y;1,95;;EUR;Plate;;Dark Bluish Gray;Part;Plate 1 x 12;black box;A;1;1;12;0
;05/01/2022;26;86;0,27;4;1;;;U;P;60479;;Y;1,95;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 12;black box;A;1;1;12;0
;05/01/2022;115;12;0,17;2;1;;;U;P;62360;;Y;1,73;;EUR;Windscreen;;Trans-Clear;Part;Windscreen 3 x 6 x 1 Curved;black box;A;1;3;6;1
;05/01/2022;106;12;0,28;1;1;;;U;P;87614;;Y;7;;EUR;Tail;;Trans-Clear;Part;Tail 12 x 2 x 5;black box;A;1;12;2;5
;05/01/2022;115;13;0,24;1;1;;;U;P;92279;;Y;4;;EUR;Windscreen;;Trans-Black;Part;Windscreen 7 x 4 x 2 Round with Bar Handle;black box;A;1;7;4;2
