LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;4;8;0,00;5;;id3956color8.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Brown;6B3F22;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;4;86;0,00;3;;id3956color86.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;4;9;0,00;8;;id3956color9.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;137;11;0,00;17;;id41239color11.jpg;;U;P;41239;;Y;3,30;;EUR;Technic, Liftarm;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 13;1.00;13.00;0.00;Etagere Indigo;C;2;
;;137;7;0,00;7;;id41239color7.jpg;;U;P;41239;;Y;3,30;;EUR;Technic, Liftarm;;;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 13;1.00;13.00;0.00;Etagere Indigo;C;2;
;;137;85;0,00;2;;id41239color85.jpg;;U;P;41239;;Y;3,30;;EUR;Technic, Liftarm;;;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 13;1.00;13.00;0.00;Etagere Indigo;C;2;
;;137;86;0,00;8;;id41239color86.jpg;;U;P;41239;;Y;3,30;;EUR;Technic, Liftarm;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 13;1.00;13.00;0.00;Etagere Indigo;C;2;
;;22;1;0,00;8;;id4214color1.jpg;;U;P;4214;;Y;1,26;;EUR;Hinge;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Hinge Vehicle Roof Holder 1 x 4 x 2;1.00;4.00;2.00;Etagere Indigo;C;2;
;;22;11;0,00;6;;id4214color11.jpg;;U;P;4214;;Y;1,26;;EUR;Hinge;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Hinge Vehicle Roof Holder 1 x 4 x 2;1.00;4.00;2.00;Etagere Indigo;C;2;
;;22;3;0,00;5;;id4214color3.jpg;;U;P;4214;;Y;1,26;;EUR;Hinge;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Hinge Vehicle Roof Holder 1 x 4 x 2;1.00;4.00;2.00;Etagere Indigo;C;2;
