LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;123;11;1,84;3;1;;;U;P;4774c01;;Y;2;;EUR;Electric, Light & Sound;;Black;Part;Electric, Sound Siren 9V 2 x 2 x 1 1/3 with Two Town Police / Fire Noises;Malette Noire;A;1;2;2;1,33
;05/01/2022;123;1;2,65;1;1;;;U;P;4774c02;;Y;2,42;;EUR;Electric, Light & Sound;;White;Part;Electric, Sound Siren 9V 2 x 2 x 1 1/3 with Two Space Noises;Malette Noire;A;1;2;2;1,33
;05/01/2022;992;86;0,32;1;1;;;U;P;57028c01;;Y;2,9;;EUR;Projectile Launcher;;Light Bluish Gray;Part;Projectile Arrow, Liftarm Shaft with Hollow Black Rubber End;Malette Noire;A;1;2,5;8;2
;05/01/2022;992;11;0,26;1;1;;;U;P;57029c01;;Y;6,31;;EUR;Projectile Launcher;;Black;Part;Projectile Launcher, Cannon, Flat Bottom;Malette Noire;A;1;2;5,5;3
;05/01/2022;992;85;0,19;1;1;;;U;P;57029c01;;Y;6,31;;EUR;Projectile Launcher;;Dark Bluish Gray;Part;Projectile Launcher, Cannon, Flat Bottom;Malette Noire;A;1;2;5,5;3
;05/01/2022;123;1;3,35;1;1;;;U;P;6035c01;;Y;1,4;;EUR;Electric, Light & Sound;;White;Part;Electric, Light Brick 1 x 2 with Single Side Light (6034 / 6035);Malette Noire;A;1;0;0;0
;05/01/2022;133;86;0,4;1;1;;;U;P;62520c01;;Y;0,54;;EUR;Technic, Connector;;Light Bluish Gray;Part;Technic, Universal Joint 3L;Malette Noire;A;1;0;0;0
;05/01/2022;542;9;1,21;9;1;;;U;P;731c05;;Y;1,5;;EUR;Technic, Shock Absorber;;Light Gray;Part;Technic, Shock Absorber 6.5L - Normal Spring;Malette Noire;A;1;0;0;0
;05/01/2022;542;9;1,21;2;1;;;U;P;731c06;;Y;1,57;;EUR;Technic, Shock Absorber;;Light Gray;Part;Technic, Shock Absorber 6.5L - Soft Spring;Malette Noire;A;1;0;0;0
;05/01/2022;133;9;0,78;2;1;;;U;P;9244c01;;Y;0,78;;EUR;Technic, Connector;;Light Gray;Part;Technic, Universal Joint 4L;Malette Noire;A;1;0;0;0
