LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;136;9;0,1074;1;;id32270color9.jpg;;U;P;32270;;;0,58;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear 12 Tooth Double Bevel;1.6;1.6;0.8;Malette Noire;C;1;
;;136;11;0,4283;1;;id3647color11.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;27;0,4274;1;;id3647color27.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Rust;#B24817;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;3;0,4593;1;;id3647color3.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;7;0,3545;2;;id3647color7.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;85;0,1291;10;;id3647color85.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;86;0,1781;4;;id3647color86.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;89;0,282;1;;id3647color89.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Dark Purple;#5F2683;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;9;0,1087;20;;id3647color9.jpg;;U;P;3647;;;0,16;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth;?;?;?;Malette Noire;C;1;
;;136;7;1,0355;1;;id3648color7.jpg;;U;P;3648;;;1,17;;;Technic, Gear;Technic;Gear;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Technic, Gear 24 Tooth (2nd Version - 1 Axle Hole);?;?;?;Malette Noire;C;1;
;;136;85;0,3804;2;;id3648color85.jpg;;U;P;3648;;;1,17;;;Technic, Gear;Technic;Gear;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Gear 24 Tooth (2nd Version - 1 Axle Hole);?;?;?;Malette Noire;C;1;
;;136;5;2,5765;1;;id3649color5.jpg;;U;P;3649;;;3,76;;;Technic, Gear;Technic;Gear;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Technic, Gear 40 Tooth;?;?;?;Malette Noire;C;1;
;;136;9;0,2162;3;;id3650acolor9.jpg;;U;P;3650a;;;1,08;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear 24 Tooth Crown (1st Version - Not Reinforced);?;?;?;Malette Noire;C;1;
;;136;86;0,3655;1;;id3650bcolor86.jpg;;U;P;3650b;;;1,1;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 24 Tooth Crown (2nd Version - Reinforced);?;?;?;Malette Noire;C;1;
;;136;9;0,1066;7;;id4019color9.jpg;;U;P;4019;;;0,7;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear 16 Tooth (First Version - 4 Round Holes);?;?;?;Malette Noire;C;1;
;;136;9;0,1582;5;;id4143color9.jpg;;U;P;4143;;;0,2;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear 14 Tooth Bevel;?;?;?;Malette Noire;C;1;
;;136;10;0,4206;3;;id6542color10.jpg;;U;P;6542;;;0,7;;;Technic, Gear;Technic;Gear;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Technic, Gear 16 Tooth with Clutch;?;?;?;Malette Noire;C;1;
;;136;2;0,0965;5;;id6589color2.jpg;;U;P;6589;;;0,29;;;Technic, Gear;Technic;Gear;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Technic, Gear 12 Tooth Bevel;?;?;?;Malette Noire;C;1;
;;136;86;0,1284;12;;id87407color86.jpg;;U;P;87407;;;0,8;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 20 Tooth Bevel with Pin Hole;?;?;?;Malette Noire;C;1;
;;136;86;0,1214;8;;id94925color86.jpg;;U;P;94925;;;0,7;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 16 Tooth (Second Version - Reinforced);?;?;?;Malette Noire;C;1;
;;136;86;0,9016;1;;id18940color86.jpg;;U;P;18940;;;10,2;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear Rack 1 x 14 x 2 Housing;2;15;0;Malette Noire;C;2;
;;136;85;0,8758;1;;id18942color85.jpg;;U;P;18942;;;7,5;;;Technic, Gear;Technic;Gear;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Gear Rack 1 x 14 x 2 with Axle and Pin Holes;1;14;2;Malette Noire;C;2;
;;36;86;0,1448;2;;id2850color86.jpg;;U;P;2850;;;2,81;;;Technic;Technic;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic Engine Cylinder (Undetermined Type);?;?;?;Malette Noire;C;2;
;;36;86;0,0962;4;;id2850bcolor86.jpg;;U;P;2850b;;;2,89;;;Technic;Technic;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic Engine Cylinder with Bottom Slots;?;?;?;Malette Noire;C;2;
;;36;3;0,0681;5;;id2851color3.jpg;;U;P;2851;;;0,4;;;Technic;Technic;;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Technic Engine Piston Round;?;?;?;Malette Noire;C;2;
;;36;85;0,8619;3;;id2851color85.jpg;;U;P;2851;;;0,4;;;Technic;Technic;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic Engine Piston Round;?;?;?;Malette Noire;C;2;
;;36;86;0,0619;7;;id2852color86.jpg;;U;P;2852;;;0,29;;;Technic;Technic;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic Engine Connecting Rod;?;?;?;Malette Noire;C;2;
;;36;11;1,7783;2;;id2856c03color11.jpg;;U;P;2856c03;;;15,5;;;Technic;Technic;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic Turntable 56 Tooth Extended Arms with Light Bluish Gray Top (2856 / 2855);?;?;?;Malette Noire;C;2;
;;138;11;0,1631;60;;id3711color11.jpg;;U;P;3711;;;0,09;;;Technic, Link;Technic;Link;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Link Chain;?;?;?;Malette Noire;C;2;
;;136;11;0,1473;1;;id6585color11.jpg;;U;P;6585;;;4,5;;;Technic, Gear;Technic;Gear;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Gearbox 4 x 4 x 1 2/3;4;4;1.67;Malette Noire;C;2;
;;111;11;0,3264;3;;id2815color11.jpg;;U;P;2815;;;0,75;;;Tire & Tread;Tire & Tread;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Tire Technic Wedge Belt Wheel;?;?;?;Malette Noire;C;3;
;;43;2;0,1745;1;;id4185color2.jpg;;U;P;4185;;;0,97;;;Wheel;Wheel;;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Technic Wedge Belt Wheel (Pulley);3;3;0;Malette Noire;C;3;
;;43;3;0,1398;5;;id4185color3.jpg;;U;P;4185;;;0,97;;;Wheel;Wheel;;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Technic Wedge Belt Wheel (Pulley);3;3;0;Malette Noire;C;3;
;;43;34;0,0942;9;;id4185color34.jpg;;U;P;4185;;;0,97;;;Wheel;Wheel;;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Technic Wedge Belt Wheel (Pulley);3;3;0;Malette Noire;C;3;
;;43;86;0,2233;1;;id4185color86.jpg;;U;P;4185;;;0,97;;;Wheel;Wheel;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic Wedge Belt Wheel (Pulley);3;3;0;Malette Noire;C;3;
;;542;12;4,9301;1;;id32181c04color12.jpg;;U;P;32181c04;;;6,29;;;Technic, Shock Absorber;Technic;Shock Absorber;P;;Trans-Clear;#EEEEEE;Transparent;;;;;;;;;;;;;;Part;Technic, Shock Absorber 10L Damped - Soft Spring;?;?;?;Malette Noire;C;4;
;;411;11;12,8405;1;;id4760c01color11.jpg;;U;P;4760c01;;;18;;;Electric, Battery Box;Electric;Battery Box;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Electric 9V Battery Box Small Assembly;8;4;2.33;Malette Noire;C;4;
