LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;COLUMN;ROW
;;21;85;0,1404;1;1;id4742color85.jpg;;U;P;4742;;Y;3,77;;EUR;Cone;Cone;;;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Cone 4 x 4 x 2 Hollow No Studs;4;4;2;TriTiroir VioletFoncé;B;17
;;7;2;0,9879;1;1;id6037color2.jpg;;U;P;6037;;Y;3,45;;EUR;Brick, Modified;Brick;Modified;;;Tan;##EED9A4;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3;2;2;3.33;TriTiroir VioletFoncé;B;17
;;7;7;0,9106;1;1;id6037color7.jpg;;U;P;6037;;Y;3,45;;EUR;Brick, Modified;Brick;Modified;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3;2;2;3.33;TriTiroir VioletFoncé;B;17
;;7;9;1,0291;8;1;id6037color9.jpg;;U;P;6037;;Y;3,45;;EUR;Brick, Modified;Brick;Modified;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3;2;2;3.33;TriTiroir VioletFoncé;B;17
;;21;11;0,1875;6;1;id6039color11.jpg;;U;P;6039;;Y;1,23;;EUR;Cone;Cone;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 1 2/3 Octagonal;2;2;1.67;TriTiroir VioletFoncé;B;17
;;21;3;0,0801;7;1;id6039color3.jpg;;U;P;6039;;Y;1,23;;EUR;Cone;Cone;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Cone 2 x 2 x 1 2/3 Octagonal;2;2;1.67;TriTiroir VioletFoncé;B;17
;;7;3;0,1175;2;1;id6042color3.jpg;;U;P;6042;;Y;4,24;;EUR;Brick, Modified;Brick;Modified;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3 with Side Studs;2;2;3.33;TriTiroir VioletFoncé;B;17
;;7;3;0,147;1;1;id6043color3.jpg;;U;P;6043;;Y;3,34;;EUR;Brick, Modified;Brick;Modified;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3 Corner;2;2;3.33;TriTiroir VioletFoncé;B;17
;;7;7;0,3059;1;1;id6043color7.jpg;;U;P;6043;;Y;3,34;;EUR;Brick, Modified;Brick;Modified;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Brick, Modified Octagonal 2 x 2 x 3 1/3 Corner;2;2;3.33;TriTiroir VioletFoncé;B;17
;;21;1;0,3023;1;1;id6233color1.jpg;;U;P;6233;;Y;3;;EUR;Cone;Cone;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Cone 3 x 3 x 2;3;3;2;TriTiroir VioletFoncé;B;17
;;21;11;0,0861;1;1;id6233color11.jpg;;U;P;6233;;Y;3;;EUR;Cone;Cone;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Cone 3 x 3 x 2;3;3;2;TriTiroir VioletFoncé;B;17
;;42;1;0,0924;6;1;id4858color1.jpg;;U;P;4858;;Y;2,66;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Taper without Stud Notches;4;4;1;TriTiroir VioletFoncé;B;18
;;42;11;0,3622;1;1;id4858color11.jpg;;U;P;4858;;Y;2,66;;EUR;Wedge;Wedge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Taper without Stud Notches;4;4;1;TriTiroir VioletFoncé;B;18
;;42;5;0,0964;1;1;Not Available;;U;P;4858;;Y;2,66;;EUR;Wedge;Wedge;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Taper without Stud Notches;4;4;1;TriTiroir VioletFoncé;B;18
;;31;1;0,1214;6;1;id4861color1.jpg;;U;P;4861;;Y;2;;EUR;Slope;Slope;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 3 x 4 Double / 33;3;4;1;TriTiroir VioletFoncé;B;18
;;31;11;2,5694;1;1;id4861color11.jpg;;U;P;4861;;Y;2;;EUR;Slope;Slope;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 3 x 4 Double / 33;3;4;1;TriTiroir VioletFoncé;B;18
;;31;3;0,1148;1;1;id4861color3.jpg;;U;P;4861;;Y;2;;EUR;Slope;Slope;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Slope 45 3 x 4 Double / 33;3;4;1;TriTiroir VioletFoncé;B;18
;;42;1;0,0777;4;1;id48933color1.jpg;;U;P;48933;;Y;2;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple with Stud Notches;4;4;1;TriTiroir VioletFoncé;B;18
;;42;1;0,2489;1;1;id6069color1.jpg;;U;P;6069;;Y;2,28;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple without Stud Notches;4;4;1;TriTiroir VioletFoncé;B;18
;;578;2;1,5966;1;1;id6069px2color2.jpg;;U;P;6069px2;;Y;2,28;;EUR;Wedge, Decorated;Wedge;Decorated;;;Tan;##EED9A4;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple without Stud Notches with Brown Oval Pattern;4;4;1;TriTiroir VioletFoncé;B;18
;;42;1;0,0806;1;1;id6153bcolor1.jpg;;U;P;6153b;;Y;4,45;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Cutout with Stud Notches;6;4;1;TriTiroir VioletFoncé;B;18
;;42;11;0,0724;2;1;id6153bcolor11.jpg;;U;P;6153b;;Y;4,45;;EUR;Wedge;Wedge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Cutout with Stud Notches;6;4;1;TriTiroir VioletFoncé;B;18
;;42;5;0,0695;1;1;id6153bcolor5.jpg;;U;P;6153b;;Y;4,45;;EUR;Wedge;Wedge;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Cutout with Stud Notches;6;4;1;TriTiroir VioletFoncé;B;18
;;42;63;0,0738;1;1;id6153bcolor63.jpg;;U;P;6153b;;Y;4,45;;EUR;Wedge;Wedge;;;;Dark Blue;##243757;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Cutout with Stud Notches;6;4;1;TriTiroir VioletFoncé;B;18
;;137;86;0,9067;4;1;id64179color86.jpg;;U;P;64179;;Y;5,3;;EUR;Technic, Liftarm;Technic;Liftarm;;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Frame Thick 5 x 7 Open Center;5;7;0;TriTiroir VioletFoncé;B;2
;;91;1;0,1053;5;1;id60581color1.jpg;;U;P;60581;;Y;2,41;;EUR;Panel;Panel;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Side Supports - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;20
;;91;15;0,2108;3;1;id60581color15.jpg;;U;P;60581;;Y;2,41;;EUR;Panel;Panel;;;;Trans-Light Blue;##68BCC5;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Side Supports - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;20
;;461;7;0,2625;5;1;id4215ap09color7.jpg;;U;P;4215ap09;;Y;2,3;;EUR;Panel, Decorated;Panel;Decorated;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs with TV Logo Pattern;1;4;3;TriTiroir VioletFoncé;B;21
;;461;13;1,1379;1;1;id4215bpb36color13.jpg;;U;P;4215bpb36;;Y;3;;EUR;Panel, Decorated;Panel;Decorated;;;Trans-Black;##939484;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs with Train Map and Schedule Pattern (Sticker) - Set 7897/7997;1;4;3;TriTiroir VioletFoncé;B;21
;;461;5;0,2683;2;1;id4215bpb57Rcolor5.jpg;;U;P;4215bpb57R;;Y;2,44;;EUR;Panel, Decorated;Panel;Decorated;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs with Ferrari Logo, Silver Horse on Red Background Pattern Model Right Side (Sticker) - Sets 8153 / 8155;1;4;3;TriTiroir VioletFoncé;B;21
;;461;1;0,1706;3;1;id4215bpx18color1.jpg;;U;P;4215bpx18;;Y;2,2;;EUR;Panel, Decorated;Panel;Decorated;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs with Telephone and Green / Blue Lines Pattern;1;4;3;TriTiroir VioletFoncé;B;21
;;461;7;0,2299;1;1;id4215bpx26color7.jpg;;U;P;4215bpx26;;Y;2,25;;EUR;Panel, Decorated;Panel;Decorated;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs with Motorcycle and Wrench Pattern;1;4;3;TriTiroir VioletFoncé;B;21
;;461;11;0,475;1;1;id4215pb003color11.jpg;;U;P;4215pb003;;Y;2,5;;EUR;Panel, Decorated;Panel;Decorated;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Space Mechanical Pattern on Inside (Sticker) - Set 6949;1;4;3;TriTiroir VioletFoncé;B;21
;;461;15;0,3374;6;1;id4215pb011color15.jpg;;U;P;4215pb011;;Y;2,58;;EUR;Panel, Decorated;Panel;Decorated;;;Trans-Light Blue;##rgb Not Available;type Not Available;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with 5 White Stripes Pattern (Sticker) - Sets 6342 / 6345;1;4;3;TriTiroir VioletFoncé;B;21
;;461;2;1,5013;1;1;id4215pb013color2.jpg;;U;P;4215pb013;;Y;2,24;;EUR;Panel, Decorated;Panel;Decorated;;;Tan;##EED9A4;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Egyptian Pattern 1 on Inside - Scarab on Left (Sticker) - Set 5938;1;4;3;TriTiroir VioletFoncé;B;21
;;461;5;0,376;2;1;id4215pb015color5.jpg;;U;P;4215pb015;;Y;1,5;;EUR;Panel, Decorated;Panel;Decorated;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Box and Arrow Left Pattern (Sticker) - Set 6624;1;4;3;TriTiroir VioletFoncé;B;21
;;461;1;0,1915;1;1;id4215pb021color1.jpg;;U;P;4215pb021;;Y;2,28;;EUR;Panel, Decorated;Panel;Decorated;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Oval and Dolphin Facing Left Pattern (Sticker) - Set 6556;1;4;3;TriTiroir VioletFoncé;B;21
;;461;7;0,3452;3;1;id4215pb027color7.jpg;;U;P;4215pb027;;Y;2,4;;EUR;Panel, Decorated;Panel;Decorated;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with White Highway on Transparent Background Pattern (Sticker) - Set 6653;1;4;3;TriTiroir VioletFoncé;B;21
;;461;1;0,4498;1;1;id60581pb039color1.jpg;;U;P;60581pb039;;Y;2,32;;EUR;Panel, Decorated;Panel;Decorated;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Side Supports - Hollow Studs with Map with Coordinates, Target and Red Exclamation Mark Pattern on Inside (Sticker) - Set 60044;1;4;3;TriTiroir VioletFoncé;B;21
;;461;12;0,6329;1;1;id60581pb049color12.jpg;;U;P;60581pb049;;Y;2,32;;EUR;Panel, Decorated;Panel;Decorated;;;Trans-Clear;##EEEEEE;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 with Side Supports - Hollow Studs with Train Map and Schedule on Transparent Background Pattern (Sticker) - Set 60051;1;4;3;TriTiroir VioletFoncé;B;21
;;91;1;0,4989;1;1;id4215acolor1.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;11;0,3129;4;1;id4215acolor11.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;15;0,414;4;1;id4215acolor15.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Trans-Light Blue;##68BCC5;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;20;1,9574;1;1;id4215acolor20.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Trans-Green;##217625;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;3;0,3161;14;1;id4215acolor3.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;7;0,3723;2;1;id4215acolor7.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;9;0,3606;3;1;id4215acolor9.jpg;;U;P;4215a;;Y;2,33;;EUR;Panel;Panel;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs;1;4;3;TriTiroir VioletFoncé;B;22
;;91;1;0,1986;3;1;id4215bcolor1.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;11;0,2642;3;1;id4215bcolor11.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;13;0,4523;3;1;id4215bcolor13.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Trans-Black;##939484;Transparent;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;5;0,1804;7;1;id4215bcolor5.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;7;0,3001;2;1;id4215bcolor7.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;9;0,2926;6;1;id4215bcolor9.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;91;15;0,2324;8;1;id4215bcolor15.jpg;;U;P;4215b;;Y;2,44;;EUR;Panel;Panel;;;;Trans-Light Blue;##rgb Not Available;type Not Available;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Hollow Studs;1;4;3;TriTiroir VioletFoncé;B;23
;;777;3;0,2079;1;1;id32009pb001Lcolor3.jpg;;U;P;32009pb001L;;Y;3,5;;EUR;Technic, Liftarm, Decorated;Technic;Liftarm;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with Octan and Taillight Pattern Model Left (Stickers) - Sets 2129 / 8205;?;?;?;TriTiroir VioletFoncé;B;3
;;777;3;0,2008;1;1;id32009pb001Rcolor3.jpg;;U;P;32009pb001R;;Y;3,5;;EUR;Technic, Liftarm, Decorated;Technic;Liftarm;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with Octan and Taillight Pattern Model Right (Stickers) - Sets 2129 / 8205;?;?;?;TriTiroir VioletFoncé;B;3
;;777;4;0,7817;1;1;id32009pb019Lcolor4.jpg;;U;P;32009pb019L;;Y;3,5;;EUR;Technic, Liftarm, Decorated;Technic;Liftarm;;;Orange;##FF7E14;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with Red and White Danger Stripes Thin Pattern Model Left Side (Sticker) - Set 42032;?;?;?;TriTiroir VioletFoncé;B;3
;;777;4;0,8423;1;1;id32009pb019Rcolor4.jpg;;U;P;32009pb019R;;Y;3,5;;EUR;Technic, Liftarm, Decorated;Technic;Liftarm;;;Orange;##FF7E14;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double with Red and White Danger Stripes Thin Pattern Model Right Side (Sticker) - Set 42032;?;?;?;TriTiroir VioletFoncé;B;3
;;137;11;0,0744;1;1;id6629color11.jpg;;U;P;6629;;Y;2,6;;EUR;Technic, Liftarm;Technic;Liftarm;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4);?;?;?;TriTiroir VioletFoncé;B;4
;;137;3;0,202;1;1;id6629color3.jpg;;U;P;6629;;Y;2,6;;EUR;Technic, Liftarm;Technic;Liftarm;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4);?;?;?;TriTiroir VioletFoncé;B;4
;;137;4;0,1492;6;1;id6629color4.jpg;;U;P;6629;;Y;2,6;;EUR;Technic, Liftarm;Technic;Liftarm;;;Orange;##FF7E14;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4);?;?;?;TriTiroir VioletFoncé;B;4
;;137;7;0,0846;1;1;id6629color7.jpg;;U;P;6629;;Y;2,6;;EUR;Technic, Liftarm;Technic;Liftarm;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4);?;?;?;TriTiroir VioletFoncé;B;4
;;137;9;0,1496;1;1;id6629color9.jpg;;U;P;6629;;Y;2,6;;EUR;Technic, Liftarm;Technic;Liftarm;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Liftarm, Modified Bent Thick 1 x 9 (6 - 4);?;?;?;TriTiroir VioletFoncé;B;4
;;11;1;0,3832;4;1;id6259color1.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;Cylinder;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Cylinder Half 2 x 4 x 4;2;4;4;TriTiroir VioletFoncé;B;5
;;11;3;0,309;1;1;id6259color3.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;Cylinder;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Cylinder Half 2 x 4 x 4;2;4;4;TriTiroir VioletFoncé;B;5
;;11;9;1,1455;1;1;id6259color9.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;Cylinder;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Cylinder Half 2 x 4 x 4;2;4;4;TriTiroir VioletFoncé;B;5
;;4;1;0,7562;1;1;Not Available;;U;P;6087;;Y;3,24;;EUR;Bracket;Bracket;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Bracket 5 x 2 x 2 1/3 with 2 Holes;5;2;2.33;TriTiroir VioletFoncé;B;6
;;4;11;0,0675;8;1;id6087color11.jpg;;U;P;6087;;Y;3,24;;EUR;Bracket;Bracket;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Bracket 5 x 2 x 2 1/3 with 2 Holes;5;2;2.33;TriTiroir VioletFoncé;B;6
;;4;86;0,0688;6;1;id6087color86.jpg;;U;P;6087;;Y;3,24;;EUR;Bracket;Bracket;;;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Bracket 5 x 2 x 2 1/3 with 2 Holes;5;2;2.33;TriTiroir VioletFoncé;B;6
;;10;1;0,0818;2;1;id4345color1.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;11;0,1082;7;1;id4345color11.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;16;0,2689;1;1;id4345color16.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Trans-Neon Green;##C0F500;Transparent;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;3;0,1917;1;1;id4345color3.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;5;0,0758;9;1;id4345color5.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;7;0,226;2;1;id4345color7.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;86;0,1233;6;1;id4345color86.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;10;9;0,2091;5;1;id4345color9.jpg;;U;P;4345;;Y;2,17;;EUR;Container;Container;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Container, Box 2 x 2 x 2;2;2;2;TriTiroir VioletFoncé;B;7
;;4;1;0,314;29;1;id3956color1.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;11;0,1038;32;1;id3956color11.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;5;0,1766;13;1;id3956color5.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;7;0,1452;4;1;id3956color7.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;8;0,1103;5;1;id3956color8.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Brown;##532115;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;86;0,0617;3;1;id3956color86.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;4;9;0,1554;8;1;id3956color9.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;Bracket;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;2;2.4;2;TriTiroir VioletFoncé;B;8
;;22;1;0,1291;18;1;id2349color1.jpg;;U;P;2349;;Y;1,42;;EUR;Hinge;Hinge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Hinge Vehicle Roof 4 x 4 Sunroof;4;4;0;TriTiroir VioletFoncé;B;9
;;22;11;0,1381;1;1;id2349color11.jpg;;U;P;2349;;Y;1,42;;EUR;Hinge;Hinge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Hinge Vehicle Roof 4 x 4 Sunroof;4;4;0;TriTiroir VioletFoncé;B;9
;;22;3;0,1106;7;1;id2349color3.jpg;;U;P;2349;;Y;1,42;;EUR;Hinge;Hinge;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Hinge Vehicle Roof 4 x 4 Sunroof;4;4;0;TriTiroir VioletFoncé;B;9
;;22;5;0,3156;3;1;id2349color5.jpg;;U;P;2349;;Y;1,42;;EUR;Hinge;Hinge;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Hinge Vehicle Roof 4 x 4 Sunroof;4;4;0;TriTiroir VioletFoncé;B;9
;;22;7;0,1775;3;1;id2349color7.jpg;;U;P;2349;;Y;1,42;;EUR;Hinge;Hinge;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Hinge Vehicle Roof 4 x 4 Sunroof;4;4;0;TriTiroir VioletFoncé;B;9
;;Category ID Not Available;3;0;1;1;Not Available;;U;P;232059;;Y;0;;EUR;Category Name Not Available;Category1 Not Available;Category2 Not Available;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Name Not Available;DimensionX Not Available;DimensionY Not Available;DimensionZ Not Available;TriTiroir VioletFoncé;C;1
;;583;3;0,4557;4;1;id2401color3.jpg;;U;P;2401;;Y;8,7;;EUR;Wedge, Plate;Wedge;Plate;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Wedge, Plate 10 x 10 with 4 x 4 Cutout and Cut Corner;10;10;0;TriTiroir VioletFoncé;C;1
;;583;1;0,1944;2;1;id2413color1.jpg;;U;P;2413;;Y;4,86;;EUR;Wedge, Plate;Wedge;Plate;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge, Plate 4 x 9 without Stud Notches;4;9;0;TriTiroir VioletFoncé;C;1
